id,voo_id,codigo_reserva,nome_passageiro,preco,prim_classe,lugar,no_serie
24930,922,232,Passageiro 5091,624.7,True,1A,EmbraerE195-0002
24931,372,3135,Passageiro 1169,298.51,False,16C,EmbraerE195-0002
24932,731,500,Passageiro 1076,397.96,True,3A,EmbraerE195-0011
24933,637,5369,Passageiro 3816,430.02,False,20D,Boeing737-0009
24934,116,494,Passageiro 6947,206.12,False,5B,EmbraerE195-0002
24935,261,5672,Passageiro 2123,475.8,False,16E,Boeing737-0009
24936,502,6497,Passageiro 6126,310.16,False,8A,EmbraerE195-0005
24937,549,8788,Passageiro 3383,872.36,True,2A,AirbusA320-0004
24938,512,6842,Passageiro 5805,190.16,False,24F,AirbusA320-0007
24939,659,9200,Passageiro 3912,381.52,False,8E,AirbusA320-0007
24940,771,1266,Passageiro 1688,151.73,False,20E,Boeing737-0009
24941,866,9181,Passageiro 6265,158.55,True,2A,EmbraerE195-0005
24942,311,9648,Passageiro 2053,66.7,False,17A,EmbraerE195-0005
24943,281,4363,Passageiro 1074,321.36,False,12C,EmbraerE195-0011
24944,330,686,Passageiro 2486,383.8,False,27E,EmbraerE195-0008
24945,158,3042,Passageiro 2765,252.69,False,5C,AirbusA320-0001
24946,320,3176,Passageiro 7142,112.4,False,23D,Boeing737-0000
24947,176,1246,Passageiro 2923,93.48,False,8D,AirbusA320-0010
24948,645,1637,Passageiro 1739,417.98,False,6E,EmbraerE195-0011
24949,596,1549,Passageiro 4389,700.38,True,1B,AirbusA320-0010
24950,471,5641,Passageiro 1149,411.84,False,5C,AirbusA320-0010
24951,769,3801,Passageiro 6351,332.47,False,23E,Boeing737-0006
24952,501,3204,Passageiro 1266,460.37,False,7F,AirbusA320-0010
24953,603,4916,Passageiro 4179,438.79,True,1C,Boeing737-0006
24954,392,1517,Passageiro 6247,493.2,False,13E,AirbusA320-0007
24955,974,6109,Passageiro 9675,303.33,False,14F,EmbraerE195-0005
24956,613,4639,Passageiro 6766,222.31,False,7E,EmbraerE195-0005
24957,440,5975,Passageiro 7396,312.39,True,1B,AirbusA320-0010
24958,280,9449,Passageiro 2405,323.19,False,24D,EmbraerE195-0008
24959,588,3003,Passageiro 9723,115.81,False,15E,Boeing737-0009
24960,209,8031,Passageiro 1421,294.08,False,22E,AirbusA320-0007
24961,1045,1994,Passageiro 6982,452.44,False,19F,EmbraerE195-0005
24962,490,8057,Passageiro 8549,276.25,False,21D,AirbusA320-0001
24963,211,9587,Passageiro 4259,62.22,False,23A,Boeing737-0006
24964,546,6962,Passageiro 6755,128.0,False,7F,Boeing737-0009
24965,289,8831,Passageiro 3420,212.58,False,12B,AirbusA320-0001
24966,481,171,Passageiro 8312,355.76,False,21B,AirbusA320-0004
24967,1024,3917,Passageiro 7032,413.27,False,5F,Boeing737-0009
24968,254,4109,Passageiro 6443,370.73,False,23B,EmbraerE195-0011
24969,574,7778,Passageiro 4778,78.45,False,25B,EmbraerE195-0011
24970,934,1273,Passageiro 2454,339.26,False,19E,AirbusA320-0001
24971,198,7598,Passageiro 1331,154.64,False,18B,EmbraerE195-0008
24972,819,3970,Passageiro 5797,130.88,True,2C,AirbusA320-0001
24973,324,3494,Passageiro 2022,383.78,False,15E,AirbusA320-0004
24974,791,2893,Passageiro 3676,98.77,False,26E,AirbusA320-0004
24975,469,7138,Passageiro 5804,208.55,False,25E,AirbusA320-0010
24976,871,4182,Passageiro 7097,57.52,False,23B,Boeing737-0000
24977,932,7339,Passageiro 5811,239.55,False,29A,AirbusA320-0001
24978,274,4472,Passageiro 8799,174.92,False,4B,AirbusA320-0010
24979,464,7712,Passageiro 9442,983.43,True,1C,EmbraerE195-0002
24980,799,9442,Passageiro 9324,204.98,False,10D,Boeing737-0003
24981,766,630,Passageiro 6190,226.95,False,4D,AirbusA320-0010
24982,559,856,Passageiro 4797,330.11,True,2E,EmbraerE195-0005
24983,618,2429,Passageiro 7333,111.29,False,21F,Boeing737-0009
24984,969,8169,Passageiro 1115,394.75,False,8D,AirbusA320-0004
24985,712,710,Passageiro 4966,769.5,True,3C,AirbusA320-0004
24986,420,8013,Passageiro 7114,365.09,False,19F,AirbusA320-0004
24987,1018,6572,Passageiro 3297,190.04,False,23D,Boeing737-0009
24988,396,1018,Passageiro 6985,112.85,False,8D,AirbusA320-0001
24989,986,7567,Passageiro 4606,810.64,True,3E,EmbraerE195-0011
24990,784,4342,Passageiro 3808,302.24,False,7E,AirbusA320-0010
24991,750,8299,Passageiro 2496,132.08,False,9C,EmbraerE195-0002
24992,520,2561,Passageiro 1056,222.32,True,3F,Boeing737-0006
24993,375,2031,Passageiro 1418,245.74,False,19E,AirbusA320-0010
24994,268,726,Passageiro 2785,199.33,False,21B,AirbusA320-0004
24995,472,6270,Passageiro 4752,70.51,False,21B,EmbraerE195-0005
24996,733,2324,Passageiro 1603,487.18,False,19D,Boeing737-0003
24997,946,8508,Passageiro 2068,211.1,False,4B,EmbraerE195-0008
24998,819,2322,Passageiro 4571,325.21,False,17D,AirbusA320-0001
24999,323,5236,Passageiro 2073,351.28,False,6B,EmbraerE195-0008
25000,838,4896,Passageiro 4870,238.01,False,17B,Boeing737-0000
25001,860,1450,Passageiro 4872,219.55,True,3E,EmbraerE195-0002
25002,676,4953,Passageiro 2383,306.04,False,17C,AirbusA320-0010
25003,202,2200,Passageiro 6064,354.2,False,25D,AirbusA320-0001
25004,298,6377,Passageiro 4447,765.09,True,3D,AirbusA320-0004
25005,294,8771,Passageiro 8811,489.02,True,1D,AirbusA320-0007
25006,58,3113,Passageiro 6139,952.47,True,2C,Boeing737-0006
25007,727,6580,Passageiro 9194,74.79,False,18B,EmbraerE195-0005
25008,368,8070,Passageiro 4120,162.47,False,12A,Boeing737-0000
25009,778,8353,Passageiro 3645,316.66,True,1A,EmbraerE195-0011
25010,959,45,Passageiro 4841,410.09,False,26F,EmbraerE195-0011
25011,546,8815,Passageiro 7187,969.32,True,2A,Boeing737-0009
25012,808,5597,Passageiro 7597,134.62,False,25A,EmbraerE195-0008
25013,719,1833,Passageiro 4621,478.3,False,10F,AirbusA320-0001
25014,693,8353,Passageiro 3670,929.46,True,3B,AirbusA320-0004
25015,490,6803,Passageiro 8770,752.22,True,3F,AirbusA320-0001
25016,901,1570,Passageiro 3005,222.68,False,7F,EmbraerE195-0005
25017,377,8834,Passageiro 4336,904.64,True,2B,Boeing737-0003
25018,513,7482,Passageiro 1009,582.05,True,3E,Boeing737-0006
25019,179,9491,Passageiro 2844,228.33,False,25A,AirbusA320-0004
25020,593,2771,Passageiro 4084,432.26,False,23C,AirbusA320-0001
25021,985,8806,Passageiro 5754,333.93,False,5D,EmbraerE195-0011
25022,819,7374,Passageiro 2146,143.88,False,28B,AirbusA320-0001
25023,498,7076,Passageiro 8922,368.7,False,20B,AirbusA320-0004
25024,790,6596,Passageiro 6279,77.74,False,13A,AirbusA320-0007
25025,203,8853,Passageiro 5995,170.09,False,12C,EmbraerE195-0011
25026,972,5347,Passageiro 3333,360.28,False,10D,AirbusA320-0004
25027,331,3142,Passageiro 2901,482.97,False,26C,Boeing737-0009
25028,997,8819,Passageiro 1657,428.85,False,26E,AirbusA320-0007
25029,539,2624,Passageiro 3915,750.13,True,3B,AirbusA320-0001
25030,175,6393,Passageiro 7145,270.14,False,18E,Boeing737-0009
25031,937,1837,Passageiro 4904,418.45,False,22B,AirbusA320-0004
25032,174,7541,Passageiro 7620,327.52,False,9C,AirbusA320-0007
25033,784,2218,Passageiro 3022,293.61,True,3F,AirbusA320-0010
25034,20,6319,Passageiro 5587,142.18,False,17E,Boeing737-0006
25035,437,7752,Passageiro 1588,330.19,False,16E,AirbusA320-0007
25036,66,9106,Passageiro 5375,122.07,False,8F,AirbusA320-0010
25037,835,6696,Passageiro 3826,330.93,True,2C,EmbraerE195-0011
25038,290,417,Passageiro 8138,161.19,False,19D,EmbraerE195-0008
25039,272,8680,Passageiro 9671,242.66,False,26F,AirbusA320-0010
25040,878,8333,Passageiro 3698,192.91,False,22E,EmbraerE195-0002
25041,893,5099,Passageiro 8722,456.12,False,12B,AirbusA320-0004
25042,660,4172,Passageiro 9418,407.66,False,16A,AirbusA320-0001
25043,468,1658,Passageiro 3241,145.62,False,14C,EmbraerE195-0002
25044,328,9497,Passageiro 3718,395.88,False,10C,EmbraerE195-0008
25045,281,2455,Passageiro 1944,477.68,False,19A,EmbraerE195-0011
25046,974,3558,Passageiro 8053,92.58,False,8A,EmbraerE195-0005
25047,412,4511,Passageiro 3470,122.32,True,1B,EmbraerE195-0002
25048,330,3696,Passageiro 6655,310.01,True,3C,EmbraerE195-0008
25049,736,5883,Passageiro 6808,352.33,False,28C,Boeing737-0006
25050,828,6123,Passageiro 5453,111.42,False,14C,Boeing737-0003
25051,836,7120,Passageiro 8221,298.44,False,7F,Boeing737-0006
25052,316,2186,Passageiro 1806,339.79,True,3D,AirbusA320-0004
25053,649,5816,Passageiro 8189,395.1,False,8C,EmbraerE195-0002
25054,648,2749,Passageiro 3405,108.06,True,2E,EmbraerE195-0008
25055,837,4792,Passageiro 3672,828.45,True,1E,Boeing737-0009
25056,895,4614,Passageiro 4977,402.08,False,12A,AirbusA320-0007
25057,797,487,Passageiro 7092,118.32,True,3E,Boeing737-0003
25058,506,609,Passageiro 1955,456.82,False,19D,AirbusA320-0010
25059,910,152,Passageiro 5708,52.74,False,17B,EmbraerE195-0002
25060,387,4703,Passageiro 8592,217.94,False,13C,Boeing737-0000
25061,192,7886,Passageiro 2158,352.71,True,2B,AirbusA320-0001
25062,698,9733,Passageiro 5830,223.17,False,29A,Boeing737-0006
25063,307,9816,Passageiro 9642,442.75,False,7C,Boeing737-0006
25064,811,8957,Passageiro 6248,288.17,False,14D,Boeing737-0000
25065,587,5369,Passageiro 6328,208.56,True,1E,AirbusA320-0010
25066,443,3628,Passageiro 3589,805.19,True,3F,Boeing737-0009
25067,616,2608,Passageiro 8610,421.17,True,2B,EmbraerE195-0002
25068,295,1603,Passageiro 8088,86.51,False,22B,EmbraerE195-0005
25069,606,5645,Passageiro 2170,471.82,False,13B,AirbusA320-0004
25070,82,5276,Passageiro 9674,441.16,False,24C,AirbusA320-0007
25071,359,5216,Passageiro 5092,312.62,False,24F,Boeing737-0003
25072,874,7518,Passageiro 2392,936.42,True,3B,EmbraerE195-0008
25073,694,797,Passageiro 1875,106.46,False,13D,AirbusA320-0007
25074,946,1788,Passageiro 6524,81.84,False,24A,EmbraerE195-0008
25075,847,815,Passageiro 1984,302.89,False,25E,AirbusA320-0004
25076,935,9235,Passageiro 6976,258.82,False,13D,EmbraerE195-0002
25077,266,2345,Passageiro 6918,895.12,True,3F,AirbusA320-0004
25078,1019,5920,Passageiro 1943,347.76,False,20D,Boeing737-0006
25079,408,8539,Passageiro 6925,265.12,False,11C,AirbusA320-0004
25080,381,6039,Passageiro 2838,842.33,True,1C,Boeing737-0009
25081,688,2530,Passageiro 1611,220.62,False,19D,AirbusA320-0001
25082,809,686,Passageiro 6794,280.63,False,12E,AirbusA320-0007
25083,259,38,Passageiro 4685,567.49,True,1F,AirbusA320-0010
25084,132,2888,Passageiro 4381,881.67,True,1E,AirbusA320-0010
25085,803,4970,Passageiro 7904,388.97,False,18D,EmbraerE195-0011
25086,822,570,Passageiro 4850,805.68,True,1D,AirbusA320-0001
25087,999,8123,Passageiro 5237,465.72,False,10A,Boeing737-0009
25088,641,5701,Passageiro 6280,355.28,False,8C,Boeing737-0006
25089,681,5661,Passageiro 4268,161.72,False,25D,Boeing737-0003
25090,889,490,Passageiro 8019,50.72,False,9A,Boeing737-0006
25091,928,7151,Passageiro 5128,375.64,True,1A,EmbraerE195-0002
25092,878,9203,Passageiro 5975,440.78,False,21B,EmbraerE195-0002
25093,997,2201,Passageiro 3265,258.72,False,22F,AirbusA320-0007
25094,916,2361,Passageiro 5628,392.07,False,23E,Boeing737-0003
25095,806,6087,Passageiro 8668,437.61,False,7C,AirbusA320-0004
25096,317,1687,Passageiro 1633,141.91,False,15D,EmbraerE195-0002
25097,1014,3087,Passageiro 7323,70.81,False,5B,Boeing737-0006
25098,627,4932,Passageiro 2815,381.89,True,2F,Boeing737-0006
25099,538,4841,Passageiro 8363,97.78,False,28D,AirbusA320-0010
25100,632,7939,Passageiro 8094,882.77,True,1C,EmbraerE195-0005
25101,572,9915,Passageiro 7512,426.65,False,8D,EmbraerE195-0008
25102,807,6361,Passageiro 3972,475.94,False,22B,EmbraerE195-0011
25103,483,3591,Passageiro 2049,261.95,False,4B,AirbusA320-0004
25104,580,3655,Passageiro 4885,128.83,False,5A,EmbraerE195-0005
25105,523,1333,Passageiro 6665,134.71,False,13E,EmbraerE195-0008
25106,518,1669,Passageiro 8863,546.64,True,3D,AirbusA320-0007
25107,874,4396,Passageiro 8780,559.22,True,1B,EmbraerE195-0008
25108,1030,952,Passageiro 6118,763.49,True,2E,Boeing737-0000
25109,964,9193,Passageiro 2117,901.09,True,2F,EmbraerE195-0005
25110,714,7689,Passageiro 1142,103.25,True,2D,Boeing737-0000
25111,913,9531,Passageiro 5477,153.2,False,23C,EmbraerE195-0008
25112,218,5226,Passageiro 4919,147.91,False,13E,Boeing737-0000
25113,744,8127,Passageiro 4071,253.5,False,18C,AirbusA320-0001
25114,471,6364,Passageiro 2480,62.76,False,16A,AirbusA320-0010
25115,1006,4604,Passageiro 1681,597.86,True,1D,AirbusA320-0001
25116,1027,86,Passageiro 7299,391.88,False,12B,AirbusA320-0004
25117,660,2735,Passageiro 2060,296.19,False,26C,AirbusA320-0001
25118,744,6500,Passageiro 8179,380.65,False,21E,AirbusA320-0001
25119,451,2379,Passageiro 8587,254.59,False,12E,Boeing737-0006
25120,1003,9162,Passageiro 1135,56.76,False,29F,AirbusA320-0010
25121,713,6754,Passageiro 7570,716.13,True,2E,AirbusA320-0004
25122,714,1938,Passageiro 3983,373.48,False,9D,Boeing737-0000
25123,397,6534,Passageiro 3599,279.47,False,13C,EmbraerE195-0011
25124,488,5067,Passageiro 5894,740.51,True,3D,Boeing737-0000
25125,694,8163,Passageiro 7062,257.13,False,28C,AirbusA320-0007
25126,654,7268,Passageiro 5124,395.19,False,27F,Boeing737-0006
25127,1026,2572,Passageiro 6803,53.55,False,21B,AirbusA320-0001
25128,289,8713,Passageiro 7657,567.87,True,1A,AirbusA320-0001
25129,1052,8822,Passageiro 9616,170.45,True,3F,EmbraerE195-0002
25130,199,278,Passageiro 8147,318.23,False,29C,AirbusA320-0010
25131,456,8230,Passageiro 2043,739.84,True,3A,AirbusA320-0004
25132,415,3840,Passageiro 4212,83.5,False,7B,EmbraerE195-0005
25133,674,256,Passageiro 4376,164.93,False,18E,Boeing737-0006
25134,549,3224,Passageiro 8321,57.48,False,9B,AirbusA320-0004
25135,322,147,Passageiro 9904,397.55,True,2D,AirbusA320-0007
25136,643,7028,Passageiro 4088,117.58,True,2A,EmbraerE195-0008
25137,511,7161,Passageiro 6485,109.78,False,19F,EmbraerE195-0005
25138,336,945,Passageiro 1041,393.35,False,27A,Boeing737-0000
25139,984,9184,Passageiro 1453,368.84,False,9C,Boeing737-0003
25140,498,8395,Passageiro 7170,441.14,False,15E,AirbusA320-0004
25141,883,6772,Passageiro 5492,82.4,False,7B,Boeing737-0009
25142,566,6189,Passageiro 3435,542.36,True,1C,AirbusA320-0004
25143,325,5680,Passageiro 5476,104.29,False,8B,Boeing737-0006
25144,380,3501,Passageiro 5480,539.23,True,3E,AirbusA320-0001
25145,625,8567,Passageiro 4884,110.38,False,23B,Boeing737-0000
25146,870,4410,Passageiro 2569,209.83,False,16B,AirbusA320-0004
25147,846,4682,Passageiro 4921,192.94,False,19C,AirbusA320-0004
25148,1054,7210,Passageiro 1600,203.3,True,3F,EmbraerE195-0005
25149,442,9204,Passageiro 3752,337.35,False,25B,Boeing737-0003
25150,976,8436,Passageiro 2748,419.74,False,21B,EmbraerE195-0005
25151,990,9191,Passageiro 9225,244.24,False,26A,EmbraerE195-0002
25152,883,935,Passageiro 9322,418.36,False,25D,Boeing737-0009
25153,918,6645,Passageiro 4929,462.32,False,4E,AirbusA320-0007
25154,752,4288,Passageiro 2157,122.88,False,27F,EmbraerE195-0008
25155,631,3784,Passageiro 2585,433.16,False,9D,EmbraerE195-0005
25156,623,9489,Passageiro 6924,552.31,True,1D,EmbraerE195-0005
25157,854,2707,Passageiro 6433,302.56,False,25D,EmbraerE195-0011
25158,550,9320,Passageiro 1417,214.15,False,28D,Boeing737-0009
25159,512,8275,Passageiro 3152,445.72,False,8B,AirbusA320-0007
25160,755,3185,Passageiro 9403,405.61,False,4C,AirbusA320-0007
25161,581,7961,Passageiro 3712,400.97,False,24C,Boeing737-0003
25162,229,7910,Passageiro 3440,147.55,False,13D,AirbusA320-0010
25163,391,1503,Passageiro 3379,152.36,False,24A,AirbusA320-0007
25164,431,4830,Passageiro 7369,384.05,False,14D,EmbraerE195-0008
25165,136,9822,Passageiro 5264,99.38,False,27E,Boeing737-0009
25166,903,8537,Passageiro 5648,153.69,True,2F,AirbusA320-0004
25167,638,5465,Passageiro 1956,379.1,False,28D,Boeing737-0000
25168,1010,9761,Passageiro 1345,94.76,False,25B,Boeing737-0009
25169,594,9817,Passageiro 7642,365.92,True,3F,AirbusA320-0001
25170,368,7232,Passageiro 8154,314.82,False,8B,Boeing737-0000
25171,866,1211,Passageiro 7851,152.35,False,28E,EmbraerE195-0005
25172,190,5703,Passageiro 3453,326.06,False,25D,Boeing737-0003
25173,924,7326,Passageiro 5333,121.09,True,2B,Boeing737-0009
25174,931,36,Passageiro 4288,492.35,False,15A,EmbraerE195-0008
25175,95,263,Passageiro 6716,336.63,False,9F,AirbusA320-0007
25176,429,1216,Passageiro 7871,667.13,True,2C,AirbusA320-0001
25177,1000,6031,Passageiro 4764,66.21,False,5D,EmbraerE195-0002
25178,1011,4563,Passageiro 8055,925.82,True,2E,EmbraerE195-0002
25179,921,52,Passageiro 2451,341.46,False,17E,Boeing737-0009
25180,339,9520,Passageiro 9129,257.23,True,3C,AirbusA320-0007
25181,904,9238,Passageiro 5037,259.0,True,1E,EmbraerE195-0005
25182,954,9829,Passageiro 9717,139.12,False,29A,EmbraerE195-0008
25183,403,2338,Passageiro 9662,200.26,False,16D,Boeing737-0003
25184,490,3082,Passageiro 5098,215.43,False,13A,AirbusA320-0001
25185,927,3495,Passageiro 4847,591.94,True,1C,AirbusA320-0007
25186,678,8643,Passageiro 8753,91.44,False,12E,EmbraerE195-0002
25187,316,4913,Passageiro 4657,119.79,False,18E,AirbusA320-0004
25188,680,3074,Passageiro 4138,220.13,True,2C,EmbraerE195-0011
25189,1003,8648,Passageiro 9803,141.11,False,17E,AirbusA320-0010
25190,745,6594,Passageiro 8490,127.9,True,3B,Boeing737-0006
25191,825,4874,Passageiro 4026,430.04,False,10E,Boeing737-0009
25192,367,4884,Passageiro 7870,164.77,False,11B,EmbraerE195-0011
25193,780,8708,Passageiro 3717,290.68,False,27E,AirbusA320-0001
25194,361,4046,Passageiro 9169,862.0,True,2D,AirbusA320-0010
25195,318,8401,Passageiro 6865,347.17,False,10C,AirbusA320-0007
25196,746,4345,Passageiro 8401,182.85,False,9E,AirbusA320-0010
25197,503,7381,Passageiro 2760,365.59,False,18C,Boeing737-0003
25198,1048,3249,Passageiro 8042,257.91,False,22D,Boeing737-0006
25199,1032,5146,Passageiro 4196,344.78,False,22D,Boeing737-0006
25200,398,5366,Passageiro 7919,358.64,False,4D,Boeing737-0009
25201,720,5554,Passageiro 1934,63.22,False,9D,AirbusA320-0010
25202,324,8835,Passageiro 6553,142.67,False,28B,AirbusA320-0004
25203,554,2479,Passageiro 7520,439.69,False,12E,EmbraerE195-0002
25204,1005,1523,Passageiro 3071,121.69,False,25E,EmbraerE195-0008
25205,462,5008,Passageiro 4070,653.0,True,1A,EmbraerE195-0011
25206,664,8006,Passageiro 3760,708.37,True,1C,AirbusA320-0007
25207,1035,4692,Passageiro 8525,251.17,False,4E,Boeing737-0000
25208,468,6682,Passageiro 1279,137.17,False,25E,EmbraerE195-0002
25209,267,1360,Passageiro 3253,180.8,False,15B,Boeing737-0003
25210,348,695,Passageiro 9439,101.67,False,16C,Boeing737-0003
25211,439,7715,Passageiro 2590,384.74,False,9C,EmbraerE195-0008
25212,830,9526,Passageiro 2639,403.4,False,27B,Boeing737-0000
25213,750,3068,Passageiro 2457,303.14,False,15E,EmbraerE195-0002
25214,1018,1739,Passageiro 2636,342.24,True,3E,Boeing737-0009
25215,1053,9087,Passageiro 1204,209.8,False,5B,AirbusA320-0001
25216,397,710,Passageiro 4626,172.52,False,5D,EmbraerE195-0011
25217,757,8639,Passageiro 4519,418.36,True,2A,AirbusA320-0001
25218,710,661,Passageiro 8610,328.38,False,7B,Boeing737-0009
25219,580,9030,Passageiro 6720,281.38,False,8B,EmbraerE195-0005
25220,1025,1099,Passageiro 8688,352.55,False,28E,Boeing737-0006
25221,474,4147,Passageiro 1794,393.9,False,24E,AirbusA320-0010
25222,1008,3363,Passageiro 1992,364.12,False,4F,EmbraerE195-0008
25223,263,7891,Passageiro 4503,286.5,False,27D,Boeing737-0000
25224,733,344,Passageiro 6155,177.92,False,14B,Boeing737-0003
25225,817,7264,Passageiro 5777,394.68,False,7F,EmbraerE195-0008
25226,639,8930,Passageiro 8845,484.05,False,11A,EmbraerE195-0002
25227,926,9137,Passageiro 7931,232.59,True,3E,Boeing737-0006
25228,182,8652,Passageiro 6717,906.13,True,3D,AirbusA320-0007
25229,555,2889,Passageiro 5371,80.08,False,14D,EmbraerE195-0002
25230,263,9284,Passageiro 6452,139.18,True,3C,Boeing737-0000
25231,858,6249,Passageiro 5538,452.12,False,22E,EmbraerE195-0011
25232,1047,2480,Passageiro 9184,269.45,False,19D,Boeing737-0006
25233,741,5500,Passageiro 5211,465.48,False,7E,EmbraerE195-0008
25234,1026,6229,Passageiro 8604,160.77,False,28E,AirbusA320-0001
25235,422,4122,Passageiro 6492,161.66,False,14B,Boeing737-0000
25236,1030,7835,Passageiro 3275,341.47,False,4A,Boeing737-0000
25237,381,9638,Passageiro 2188,142.46,False,23B,Boeing737-0009
25238,548,518,Passageiro 8188,287.57,False,4D,AirbusA320-0001
25239,812,5161,Passageiro 2902,112.0,False,16D,Boeing737-0000
25240,481,3241,Passageiro 1916,379.72,False,17C,AirbusA320-0004
25241,598,1273,Passageiro 7641,89.13,False,9B,AirbusA320-0004
25242,819,8574,Passageiro 6386,488.06,False,22F,AirbusA320-0001
25243,323,2056,Passageiro 6678,262.45,False,16C,EmbraerE195-0008
25244,524,4670,Passageiro 1633,337.58,True,3E,EmbraerE195-0002
25245,445,530,Passageiro 4820,464.0,False,9E,AirbusA320-0004
25246,324,6266,Passageiro 5462,340.39,False,16A,AirbusA320-0004
25247,1053,7678,Passageiro 7466,347.37,False,9A,AirbusA320-0001
25248,162,6443,Passageiro 8862,301.04,False,26C,AirbusA320-0007
25249,557,630,Passageiro 1927,815.83,True,2D,Boeing737-0000
25250,909,1289,Passageiro 8004,174.14,False,17C,EmbraerE195-0011
25251,251,5134,Passageiro 9926,166.35,False,17E,AirbusA320-0007
25252,791,4217,Passageiro 5066,580.07,True,3F,AirbusA320-0004
25253,1056,8217,Passageiro 7916,319.15,True,3E,AirbusA320-0010
25254,840,169,Passageiro 6212,204.34,False,14C,Boeing737-0000
25255,751,477,Passageiro 9058,472.88,False,23C,EmbraerE195-0008
25256,374,3194,Passageiro 1786,363.33,False,8F,Boeing737-0009
25257,225,9613,Passageiro 8232,461.68,False,14D,EmbraerE195-0011
25258,627,1177,Passageiro 6952,207.67,False,28D,Boeing737-0006
25259,416,8397,Passageiro 4039,307.14,False,25A,AirbusA320-0010
25260,885,8111,Passageiro 3457,213.53,False,13E,Boeing737-0009
25261,824,9169,Passageiro 8484,255.48,False,11E,Boeing737-0000
25262,571,2128,Passageiro 5694,327.23,True,3F,EmbraerE195-0002
25263,632,8855,Passageiro 4198,401.74,False,23B,EmbraerE195-0005
25264,898,192,Passageiro 3519,229.9,False,24A,AirbusA320-0001
25265,862,7506,Passageiro 7205,401.68,False,15E,Boeing737-0000
25266,107,8518,Passageiro 6952,334.91,False,25E,EmbraerE195-0005
25267,621,4378,Passageiro 7465,342.38,False,29D,EmbraerE195-0002
25268,463,5975,Passageiro 4843,204.65,False,26C,AirbusA320-0010
25269,873,9962,Passageiro 2849,467.32,False,22A,EmbraerE195-0002
25270,735,6169,Passageiro 6260,334.73,False,4E,EmbraerE195-0002
25271,745,5076,Passageiro 4228,636.57,True,2E,Boeing737-0006
25272,98,4725,Passageiro 3408,208.43,False,12A,AirbusA320-0007
25273,996,5224,Passageiro 3086,196.37,False,6B,Boeing737-0006
25274,983,5439,Passageiro 5836,53.24,False,11B,EmbraerE195-0002
25275,618,6693,Passageiro 8645,445.69,False,19A,Boeing737-0009
25276,982,2603,Passageiro 9701,201.18,False,12F,AirbusA320-0004
25277,852,7352,Passageiro 2977,608.76,True,1C,Boeing737-0000
25278,405,4130,Passageiro 2423,205.68,False,27D,EmbraerE195-0002
25279,983,92,Passageiro 7705,834.87,True,2A,EmbraerE195-0002
25280,926,8491,Passageiro 4377,376.51,False,17A,Boeing737-0006
25281,655,200,Passageiro 1984,85.89,False,21F,AirbusA320-0001
25282,188,9539,Passageiro 9646,242.9,False,28F,EmbraerE195-0008
25283,817,1987,Passageiro 1976,136.88,False,14B,EmbraerE195-0008
25284,663,154,Passageiro 8440,278.77,False,21E,AirbusA320-0010
25285,1033,2520,Passageiro 8111,969.24,True,2D,AirbusA320-0004
25286,965,4308,Passageiro 4227,791.36,True,3C,EmbraerE195-0011
25287,868,5316,Passageiro 2556,359.74,False,16C,EmbraerE195-0002
25288,957,5367,Passageiro 8581,396.76,False,20E,AirbusA320-0004
25289,1006,7297,Passageiro 2647,166.42,True,1F,AirbusA320-0001
25290,844,6012,Passageiro 9545,294.24,True,1D,AirbusA320-0007
25291,659,3843,Passageiro 4041,59.52,False,5F,AirbusA320-0007
25292,904,29,Passageiro 9435,405.79,True,2A,EmbraerE195-0005
25293,86,4319,Passageiro 9173,166.7,False,9C,AirbusA320-0007
25294,634,4704,Passageiro 6524,198.36,False,14A,Boeing737-0003
25295,330,1792,Passageiro 2890,385.12,False,24D,EmbraerE195-0008
25296,248,6713,Passageiro 8412,159.13,False,26E,AirbusA320-0001
25297,347,7180,Passageiro 6809,317.31,True,3A,EmbraerE195-0011
25298,1018,1318,Passageiro 5880,446.8,False,29B,Boeing737-0009
25299,980,1571,Passageiro 2854,179.34,False,9F,AirbusA320-0004
25300,403,6974,Passageiro 8041,207.26,False,25F,Boeing737-0003
25301,524,188,Passageiro 6261,280.32,False,13D,EmbraerE195-0002
25302,753,3061,Passageiro 9359,234.18,True,3C,EmbraerE195-0008
25303,923,685,Passageiro 9473,991.15,True,2B,EmbraerE195-0002
25304,395,6541,Passageiro 9347,309.23,False,13B,EmbraerE195-0008
25305,855,7663,Passageiro 6506,534.51,True,3F,Boeing737-0003
25306,803,2085,Passageiro 3192,352.08,True,3A,EmbraerE195-0011
25307,558,4716,Passageiro 4434,59.28,False,25D,Boeing737-0003
25308,524,3711,Passageiro 8715,722.26,True,2D,EmbraerE195-0002
25309,549,6461,Passageiro 8319,573.07,True,2D,AirbusA320-0004
25310,602,9734,Passageiro 9238,64.36,False,21F,Boeing737-0000
25311,748,6071,Passageiro 9316,111.54,False,21D,AirbusA320-0007
25312,355,519,Passageiro 3849,212.97,False,23A,AirbusA320-0010
25313,697,4154,Passageiro 1934,110.99,False,17A,Boeing737-0000
25314,726,6221,Passageiro 1817,347.47,False,15B,Boeing737-0003
25315,569,3277,Passageiro 6673,133.63,True,1A,EmbraerE195-0005
25316,895,6823,Passageiro 5073,138.46,False,7D,AirbusA320-0007
